case_id,status,district,age_band,language_preference,tenure,household_size,opened_date,closure_month,monthly_award,opened_year,opened_month,case_age_months,contact_attempts,months_since_review,payment_adjustments,total_payments,total_amount_paid,avg_payment_amount,min_payment_amount,max_payment_amount,std_payment_amount,distinct_payment_months,max_payments_in_single_month,multi_payment_months_count,has_same_month_multi_payments,post_closure_payment_count,is_post_closure_paid,total_post_closure_amount,total_excess_amount,avg_payment_to_award_ratio,max_payment_to_award_ratio,num_adjusted_payments,adjustment_rate,anomaly_score,priority_score
C-31723,Active,Ash Hill,75+,English,No fixed abode,3,2024-12-30,,1001.31,2024,12,12,1,23,0,6,6063.59,1010.5983333333334,955.5,1049.7,35.9088331287257,6,1,0,0,0,0,0.0,120.60000000000024,1.0092761815355218,1.0483266920334362,0,0.0,-0.08738718388566846,0.14168526456531086
C-32254,Active,Calder Central,30-44,English,Private tenancy,2,2021-12-03,,941.67,2021,12,48,1,4,2,6,5454.0,909.0,814.6,950.01,51.56863969507047,6,1,0,0,0,0,0.0,13.350000000000025,0.9653063174997611,1.0088566058173245,1,0.1666666666666666,-0.08741430248489834,0.14160428506912293
C-31046,Active,Calder Central,60-74,Other,No fixed abode,1,2024-07-05,,480.5,2024,7,17,4,21,2,6,2804.95,467.4916666666666,374.11,500.3,48.00951381410425,6,1,0,0,0,0,0.0,50.02000000000004,0.9729275060700658,1.0412070759625391,2,0.3333333333333333,-0.08741686223783124,0.1415966413298164
C-30587,Active,Weybridge,18-29,English,Resident with family,3,2024-12-08,,985.28,2024,12,12,0,8,1,6,6048.4,1008.0666666666666,975.99,1039.76,21.88680759422596,6,1,0,0,0,0,0.0,146.0100000000001,1.0231270975424922,1.0552939265995454,1,0.1666666666666666,-0.0874245242618556,0.14157376157706764
C-31285,Active,Calder Central,45-59,Other,Owner-occupier,1,2022-10-15,,497.54,2022,10,38,6,21,2,6,2927.52,487.92,418.13,522.99,39.16765808674293,6,1,0,0,0,0,0.0,58.47999999999991,0.9806648711661372,1.0511516661976923,2,0.3333333333333333,-0.08744768387621288,0.14150460410006593
C-30144,Active,Calder Central,30-44,English,No fixed abode,1,2021-06-21,,524.39,2021,6,54,3,10,1,6,2990.14,498.3566666666666,427.57,523.61,35.616800342909336,6,1,0,0,0,0,0.0,0.0,0.9503550156689996,0.9985125574477012,1,0.1666666666666666,-0.08745038063932048,0.14149655123140775
C-33561,Active,Weybridge,75+,English,Owner-occupier,3,2023-12-27,,799.63,2023,12,24,3,5,0,6,4313.98,718.9966666666666,528.9,822.66,127.99182109285996,6,1,0,0,0,0,0.0,31.029999999999973,0.8991616956175564,1.0288008203794254,0,0.0,-0.08745250080181388,0.14149022016360088
C-31498,Active,Calder Central,75+,Other,Social tenancy,3,2023-11-04,,924.9,2023,11,25,3,10,3,6,5436.95,906.1583333333332,888.97,936.3,21.959348275089265,6,1,0,0,0,0,0.0,18.66999999999996,0.9797365480952896,1.0123256568277652,2,0.3333333333333333,-0.08746621228495655,0.1414492759766438
C-32576,Active,Northgate,30-44,English,Private tenancy,3,2024-09-03,,965.13,2024,9,15,1,5,0,6,5340.05,890.0083333333333,748.1,981.54,105.51250474074942,6,1,0,0,0,0,0.0,20.680000000000064,0.9221641989507458,1.0170028908022752,0,0.0,-0.08748317175377118,0.14139863290217738
C-32687,Active,Calder Central,18-29,English,Private tenancy,2,2025-06-08,,634.08,2025,6,6,0,3,1,6,3689.03,614.8383333333333,512.59,652.41,52.88765883140096,6,1,0,0,0,0,0.0,37.20999999999981,0.9696541971570358,1.0289080242240725,1,0.1666666666666666,-0.08748901874916676,0.14138117304972214
C-31212,Active,Weybridge,60-74,Other,Owner-occupier,2,2023-02-28,,652.33,2023,2,34,6,1,2,6,3900.46,650.0766666666667,628.89,684.7,18.89322700511127,6,1,0,0,0,0,0.0,32.370000000000005,0.9965457156142852,1.0496221237717107,0,0.0,-0.087491742804992,0.14137303868162862
C-32912,Active,Calder Central,45-59,Other,Social tenancy,4,2023-10-27,,1164.76,2023,10,26,1,11,0,6,6583.35,1097.225,808.64,1219.64,147.8106938959425,6,1,0,0,0,0,0.0,70.08000000000015,0.9420180981489747,1.0471170026443215,0,0.0,-0.08750177039547724,0.14134309505443055
C-32554,Active,Northgate,75+,English,No fixed abode,4,2024-06-15,,1168.96,2024,6,18,0,19,0,6,6940.85,1156.8083333333334,1100.91,1220.96,51.35789770489704,6,1,0,0,0,0,0.0,97.96000000000004,0.9896047198649512,1.0444839857651245,0,0.0,-0.0875220325344851,0.14128258979770117
C-33549,Active,Calder Central,45-59,Spanish,Resident with family,1,2024-10-27,,741.44,2024,10,14,4,15,3,6,4355.16,725.86,565.15,768.3,79.36949691159694,6,1,0,0,0,0,0.0,82.80999999999972,0.9789868364264134,1.0362268018990073,1,0.1666666666666666,-0.08755086942667495,0.1411964792659084
C-33277,Active,Ash Hill,45-59,English,Social tenancy,4,2021-01-06,,844.96,2021,1,59,1,18,1,6,4947.06,824.5099999999999,751.76,885.37,48.0874411879027,6,1,0,0,0,0,0.0,54.70999999999992,0.9757976708956636,1.047824749100549,2,0.3333333333333333,-0.08756723406846278,0.14114761241861878
C-33832,Active,Ash Hill,75+,English,Owner-occupier,4,2024-03-20,,1151.95,2024,3,21,0,3,1,6,6915.73,1152.621666666667,1099.38,1200.78,39.843656165902544,6,1,0,0,0,0,0.0,96.13999999999989,1.0005830692883082,1.0423889925778027,1,0.1666666666666666,-0.08758822603670557,0.14108492780139784
C-33864,Active,Northgate,75+,English,Resident with family,2,2024-04-07,,530.34,2024,4,20,0,7,0,6,2938.13,489.6883333333333,388.6,532.68,57.85858118435558,6,1,0,0,0,0,0.0,2.949999999999932,0.9233479151739136,1.00441226383075,0,0.0,-0.08761941342573715,0.14099179839490508
C-33821,Active,Northgate,45-59,English,Owner-occupier,2,2025-05-02,,755.07,2025,5,7,2,8,1,6,4349.18,724.8633333333333,588.57,765.18,68.35789161952452,6,1,0,0,0,0,0.0,21.039999999999736,0.9599948790619854,1.013389487067424,2,0.3333333333333333,-0.08762877399986596,0.1409638465611634
C-33897,Active,Weybridge,45-59,English,Private tenancy,5,2023-11-04,,915.85,2023,11,25,2,6,0,6,5166.11,861.0183333333333,685.77,968.67,100.00513935126868,6,1,0,0,0,0,0.0,57.77999999999986,0.940130297901767,1.057673199759786,0,0.0,-0.08764054380179281,0.1409287004748118
C-32504,Active,Northgate,18-29,English,Private tenancy,3,2022-03-28,,1108.31,2022,3,45,1,23,1,6,6599.51,1099.9183333333333,1042.48,1168.26,60.26349953883084,6,1,0,0,0,0,0.0,137.73000000000002,0.9924284120267194,1.0540913643294747,1,0.1666666666666666,-0.08764286857542597,0.1409217584127986
C-32273,Active,Ash Hill,60-74,Spanish,Social tenancy,5,2021-07-27,,908.94,2021,7,53,3,12,1,6,5470.36,911.7266666666666,788.93,959.31,63.120652299122085,6,1,0,0,0,0,0.0,143.4599999999997,1.003065842263149,1.0554161990890487,0,0.0,-0.08764309724010183,0.1409210755917543
C-32080,Active,Calder Central,18-29,Spanish,Social tenancy,2,2022-01-01,,532.86,2022,1,47,5,3,1,6,3190.77,531.795,507.89,563.05,22.5470022397657,6,1,0,0,0,0,0.0,50.17999999999995,0.9980013511991892,1.0566565326727468,2,0.3333333333333333,-0.08766123582731744,0.1408669115236979
C-32019,Active,Weybridge,45-59,English,No fixed abode,2,2024-01-06,,1021.2,2024,1,23,4,4,0,6,6011.0,1001.8333333333334,964.23,1077.74,45.52494773930738,6,1,0,0,0,0,0.0,72.75999999999999,0.9810353832092962,1.0553662358010183,0,0.0,-0.0876664787799849,0.14085125541764504
C-32387,Active,Northgate,60-74,Other,No fixed abode,1,2022-03-11,,478.83,2022,3,45,6,0,2,6,2927.55,487.925,460.99,504.52,17.808557212755893,6,1,0,0,0,0,0.0,79.41000000000003,1.01899421506589,1.0536516091305892,1,0.1666666666666666,-0.08767627973159975,0.14082198856218528
C-33500,Active,Calder Central,75+,English,Social tenancy,1,2023-07-12,,424.51,2023,7,29,2,4,1,6,2347.52,391.2533333333333,319.63,437.39,55.71784549555615,6,1,0,0,0,0,0.0,26.02000000000004,0.9216586966934428,1.0303408635838966,0,0.0,-0.08772365943725313,0.14068050689269274
C-32662,Active,Northgate,18-29,English,Private tenancy,1,2024-10-17,,471.19,2024,10,14,3,14,2,6,2884.57,480.7616666666667,451.79,496.53,18.62876422811416,6,1,0,0,0,0,0.0,78.03999999999996,1.0203138153752556,1.053778730448439,2,0.3333333333333333,-0.08772675078428865,0.14067127574755295
C-30069,Active,Ash Hill,45-59,English,Owner-occupier,3,2025-03-18,,1109.63,2025,3,9,1,18,0,6,6545.52,1090.92,975.93,1142.58,66.33626338587362,6,1,0,0,0,0,0.0,86.44999999999959,0.983138523652028,1.0296945828789774,0,0.0,-0.08777859665125776,0.14051645756719658
C-32821,Active,Weybridge,30-44,English,No fixed abode,1,2024-07-28,,423.14,2024,7,17,1,19,0,6,2515.7,419.2833333333333,379.5,445.55,22.92271682560048,6,1,0,0,0,0,0.0,34.260000000000105,0.9908856012982308,1.0529611948764004,0,0.0,-0.08779539627664579,0.14046629180500006
C-32534,Active,Ash Hill,45-59,English,No fixed abode,1,2021-10-02,,499.37,2021,10,50,2,19,1,6,2797.16,466.1933333333333,389.52,511.36,46.31905338698824,6,1,0,0,0,0,0.0,11.990000000000007,0.9335629559912156,1.0240102529186776,2,0.3333333333333333,-0.08781083528398259,0.14042018901682957
C-31010,Active,Calder Central,45-59,Other,Social tenancy,2,2024-03-22,,821.8,2024,3,21,2,22,1,6,4547.21,757.8683333333333,614.37,798.65,71.1104229819136,6,1,0,0,0,0,0.0,0.0,0.922205321651659,0.9718301289851544,2,0.3333333333333333,-0.08782474269548857,0.14037865976351213
C-33771,Active,Northgate,18-29,English,Resident with family,3,2022-02-26,,1166.43,2022,2,46,0,12,0,6,6911.4,1151.9,1098.68,1192.61,38.05920440576758,6,1,0,0,0,0,0.0,48.29999999999973,0.9875431873322874,1.0224445530379018,0,0.0,-0.08782737988486372,0.1403707847893978
C-31507,Active,Weybridge,75+,Spanish,Resident with family,3,2022-07-11,,1234.05,2022,7,41,3,11,1,6,7016.53,1169.4216666666666,963.8,1286.07,107.97476083171776,6,1,0,0,0,0,0.0,52.01999999999998,0.9476290803992274,1.042153883554151,0,0.0,-0.08782896745218194,0.1403660441167508
C-31861,Active,Weybridge,60-74,English,No fixed abode,2,2023-02-19,,914.65,2023,2,34,1,10,2,6,5443.4400000000005,907.24,861.37,955.73,32.19122861898877,6,1,0,0,0,0,0.0,55.500000000000114,0.9918985404252992,1.044913354835183,3,0.5,-0.08784217324604432,0.14032660998061894
C-32275,Active,Northgate,18-29,English,Social tenancy,2,2022-01-09,,726.93,2022,1,47,2,21,0,6,3985.86,664.3100000000001,543.15,750.58,79.96828771456846,6,1,0,0,0,0,0.0,23.65000000000009,0.9138569050665128,1.0325340816859947,0,0.0,-0.08784345255604048,0.1403227898025161
C-31703,Active,Weybridge,60-74,English,Private tenancy,1,2025-07-04,,612.07,2025,7,5,1,14,0,6,3520.86,586.8100000000001,461.93,645.21,65.40468943432113,6,1,0,0,0,0,0.0,50.309999999999945,0.9587302105968272,1.0541441338409006,0,0.0,-0.08784891219733482,0.14030648663738451
C-31746,Active,Calder Central,60-74,English,Resident with family,4,2021-05-30,,1161.78,2021,5,55,2,20,2,6,6877.15,1146.1916666666666,1103.54,1188.52,30.00850840456204,6,1,0,0,0,0,0.0,27.720000000000027,0.986582370729972,1.0230164058599736,1,0.1666666666666666,-0.08784901455485511,0.140306180985151
C-30503,Active,Calder Central,75+,Other,Owner-occupier,3,2022-06-07,,1228.63,2022,6,42,5,6,1,6,7343.18,1223.8633333333337,1185.76,1296.84,39.440489178846,6,1,0,0,0,0,0.0,68.20999999999981,0.9961203399992944,1.0555171206954086,2,0.3333333333333333,-0.08786224679908,0.14026666786496053
C-33622,Active,Weybridge,45-59,English,Resident with family,1,2023-01-31,,444.2,2023,1,35,3,8,0,6,2468.14,411.3566666666666,333.64,468.78,51.78248494101714,6,1,0,0,0,0,0.0,24.579999999999984,0.9260618340087048,1.055335434488969,0,0.0,-0.08786773706948808,0.1402502732375016
C-33900,Active,Calder Central,60-74,English,Owner-occupier,4,2022-06-15,,1266.6,2022,6,42,1,13,0,6,7537.31,1256.2183333333337,1194.69,1320.41,50.2591151600052,6,1,0,0,0,0,0.0,97.75000000000024,0.991803515974525,1.0424838149376283,0,0.0,-0.08787738470995238,0.14022146418812637
C-34191,Active,Calder Central,18-29,Other,Social tenancy,3,2023-08-04,,737.69,2023,8,28,5,2,1,6,4475.06,745.8433333333334,710.31,777.82,30.41974402697476,6,1,0,0,0,0,0.0,102.38999999999989,1.011052519802808,1.0543995445241223,3,0.5,-0.08788997219840072,0.1401838763885436
C-34171,Active,Northgate,30-44,Spanish,Social tenancy,3,2021-08-03,,921.52,2021,8,52,4,13,1,6,5512.34,918.7233333333334,876.92,969.06,37.90669369209962,6,1,0,0,0,0,0.0,82.33999999999992,0.9969651590126456,1.0515886795728795,3,0.5,-0.08789627313970211,0.14016506099738824
C-33978,Active,Calder Central,30-44,English,Private tenancy,1,2025-05-12,,686.08,2025,5,7,3,1,0,6,4106.14,684.3566666666667,651.12,721.24,26.925133735353423,6,1,0,0,0,0,0.0,60.79999999999996,0.9974881452114428,1.0512476679104477,0,0.0,-0.08793731715987618,0.14004249846946973
C-33804,Active,Ash Hill,18-29,Spanish,Owner-occupier,1,2024-03-01,,443.62,2024,3,21,4,23,2,6,2701.58,450.2633333333333,427.27,469.26,16.07004998955094,6,1,0,0,0,0,0.0,56.20999999999998,1.01497527914281,1.0577972138316576,0,0.0,-0.0879631628311307,0.13996532009388005
C-33934,Active,Calder Central,60-74,English,Resident with family,1,2021-07-22,,471.98,2021,7,53,1,0,1,6,2671.52,445.2533333333333,366.16,490.81,42.806527851096085,6,1,0,0,0,0,0.0,18.829999999999984,0.9433733067785358,1.039895758294843,1,0.1666666666666666,-0.08797769232702096,0.13992193321954027
C-32868,Active,Northgate,30-44,English,Owner-occupier,1,2021-07-31,,424.45,2021,7,53,2,2,0,6,2584.03,430.6716666666667,404.07,449.12,21.358967593651776,6,1,0,0,0,0,0.0,76.18000000000006,1.0146581851022891,1.0581222758864413,0,0.0,-0.08798247389192165,0.1399076548745061
C-32740,Active,Calder Central,60-74,Spanish,Resident with family,1,2021-01-26,,683.51,2021,1,59,5,14,2,6,4119.88,686.6466666666666,659.85,717.27,23.47498895988379,6,1,0,0,0,0,0.0,67.25999999999999,1.0045890574631924,1.0493921083817357,1,0.1666666666666666,-0.08800443409932196,0.13984207897523546
C-33351,Active,Calder Central,18-29,English,Owner-occupier,3,2024-03-07,,1203.15,2024,3,21,2,16,1,6,7188.19,1198.0316666666663,1140.02,1256.91,59.96284029852713,6,1,0,0,0,0,0.0,148.60999999999967,0.9957458892629072,1.044682707891784,1,0.1666666666666666,-0.08801030826948841,0.13982453797554853
C-30529,Active,Weybridge,45-59,English,Private tenancy,4,2025-03-25,,714.91,2025,3,9,0,12,2,6,4300.59,716.765,680.47,750.0,28.42945075093783,6,1,0,0,0,0,0.0,78.11000000000013,1.0025947322040538,1.049083101369403,1,0.1666666666666666,-0.08801090938010736,0.13982274298478728
C-31546,Active,Ash Hill,60-74,English,Owner-occupier,4,2024-05-08,,762.12,2024,5,19,2,5,1,6,4543.7,757.2833333333333,723.5,806.22,36.9274362319762,6,1,0,0,0,0,0.0,84.06000000000006,0.9936536678388356,1.057864903164856,3,0.5,-0.08805416889806905,0.1396935647060652
C-30068,Active,Ash Hill,75+,Spanish,Private tenancy,3,2023-10-25,,1031.55,2023,10,26,4,8,1,6,6132.57,1022.095,970.14,1080.89,40.74504816539067,6,1,0,0,0,0,0.0,74.9200000000003,0.9908341815714218,1.0478309340313123,3,0.5,-0.08806832615473797,0.1396512893841456
C-30341,Active,Weybridge,30-44,English,Social tenancy,2,2025-04-26,,815.01,2025,4,8,0,21,1,6,4655.92,775.9866666666667,629.84,840.44,76.55947535522085,6,1,0,0,0,0,0.0,41.010000000000105,0.9521191969014696,1.0312020711402314,0,0.0,-0.08808143172934679,0.1396121545151179
C-31900,Active,Ash Hill,60-74,English,Resident with family,1,2025-03-31,,719.47,2025,3,9,0,0,1,6,4223.37,703.895,677.68,743.05,27.589162183727115,6,1,0,0,0,0,0.0,37.819999999999936,0.9783521203107842,1.0327741253978622,2,0.3333333333333333,-0.08811862363701789,0.1395010948722528
C-31168,Active,Calder Central,75+,Other,Owner-occupier,3,2025-06-10,,825.52,2025,6,6,4,14,1,6,4826.53,804.4216666666666,780.98,839.34,21.68422690959191,6,1,0,0,0,0,0.0,13.82000000000005,0.974442371676842,1.0167409632716349,1,0.1666666666666666,-0.0881267100870845,0.1394769477307728
C-32809,Active,Northgate,30-44,English,Resident with family,5,2024-07-17,,946.59,2024,7,17,0,8,0,6,5449.74,908.29,702.88,1000.48,119.10358348933084,6,1,0,0,0,0,0.0,134.57999999999993,0.959538976748117,1.0569306669202083,0,0.0,-0.08816326178792527,0.13936779982479852
C-32587,Active,Calder Central,30-44,English,Resident with family,5,2023-08-25,,1082.23,2023,8,28,0,22,0,6,6293.25,1048.875,948.52,1095.42,54.199236064727,6,1,0,0,0,0,0.0,21.470000000000027,0.9691793796143148,1.0121877974182938,0,0.0,-0.08816553869429755,0.13936100070035515
C-33716,Active,Ash Hill,75+,Spanish,Private tenancy,3,2022-12-24,,1113.13,2022,12,36,5,18,2,6,6677.04,1112.84,1053.35,1159.89,39.40446015364251,6,1,0,0,0,0,0.0,88.17999999999961,0.999739473376874,1.0420076720598672,1,0.1666666666666666,-0.0882301419800764,0.13916808728730945
C-31289,Active,Northgate,30-44,English,Social tenancy,2,2024-03-09,,752.31,2024,3,21,4,17,2,6,4500.02,750.0033333333334,710.56,782.82,33.84632427113276,6,1,0,0,0,0,0.0,82.83000000000027,0.9969338880691916,1.040555090321809,3,0.5,-0.0882548102109249,0.1390944248946089
C-32766,Active,Calder Central,30-44,Other,Social tenancy,5,2024-11-24,,881.65,2024,11,13,4,16,0,6,5251.4400000000005,875.2400000000001,855.5,894.19,16.705090242198665,6,1,0,0,0,0,0.0,24.900000000000205,0.992729541201157,1.014223331253899,0,0.0,-0.08825981136747718,0.13907949082170465
C-32725,Active,Calder Central,60-74,English,Private tenancy,1,2023-03-28,,387.3,2023,3,33,1,8,0,6,2344.65,390.775,370.96,406.48,12.52581454437197,6,1,0,0,0,0,0.0,40.22999999999996,1.0089723728375934,1.0495223341079267,0,0.0,-0.08826103490286857,0.13907583719347988
C-33010,Active,Calder Central,45-59,English,Resident with family,1,2024-10-08,,445.41,2024,10,14,1,1,0,6,2584.6,430.76666666666665,369.31,470.74,43.41974190004663,6,1,0,0,0,0,0.0,53.14999999999992,0.9671239232766812,1.0568689522013426,0,0.0,-0.08830180054727832,0.13895410593007304
C-32103,Active,Weybridge,60-74,English,Resident with family,3,2021-10-24,,720.62,2021,10,50,1,11,3,6,4266.6900000000005,711.1150000000001,684.36,726.77,16.17116044073523,6,1,0,0,0,0,0.0,11.110000000000014,0.9868099691931947,1.0085343176708943,0,0.0,-0.08834752520898509,0.13881756642679746
C-34115,Active,Weybridge,45-59,English,Private tenancy,1,2021-01-04,,605.59,2021,1,59,4,19,2,6,3672.45,612.0749999999999,573.08,640.63,22.701841995750037,6,1,0,0,0,0,0.0,73.59999999999991,1.0107085652008785,1.0578609290113772,1,0.1666666666666666,-0.08835956091126518,0.13878162632905688
C-32449,Active,Ash Hill,45-59,Spanish,Owner-occupier,2,2024-04-12,,998.21,2024,4,20,4,22,1,6,5660.67,943.445,758.07,1045.59,117.4606422168719,6,1,0,0,0,0,0.0,103.4499999999997,0.9451367948628044,1.0474649622824854,2,0.3333333333333333,-0.08837227981539802,0.13874364610596315
C-33033,Active,Weybridge,60-74,English,No fixed abode,4,2021-03-20,,851.07,2021,3,57,3,6,0,6,4869.85,811.6416666666668,659.23,872.38,76.8243204764394,6,1,0,0,0,0,0.0,21.309999999999945,0.9536720442110128,1.0250390684667536,0,0.0,-0.0884191499190729,0.1386036861710973
C-32169,Active,Calder Central,45-59,English,Resident with family,2,2022-12-10,,851.18,2022,12,36,0,23,1,6,4801.82,800.3033333333333,634.26,900.4,88.30387594362244,6,1,0,0,0,0,0.0,49.22000000000003,0.9402280755343564,1.0578256068046712,1,0.1666666666666666,-0.0884295004304283,0.13857277826218423
C-32695,Active,Calder Central,18-29,English,Social tenancy,4,2025-07-04,,842.18,2025,7,5,1,20,0,6,5072.5,845.4166666666666,792.17,884.05,36.70654746317975,6,1,0,0,0,0,0.0,102.54000000000008,1.003843200582615,1.049716212686124,0,0.0,-0.08850430706823786,0.13834939637619598
C-31839,Active,Weybridge,30-44,Spanish,No fixed abode,1,2022-01-09,,435.25,2022,1,47,4,10,1,6,2617.91,436.3183333333333,415.23,455.83,17.641710140081827,6,1,0,0,0,0,0.0,49.38999999999999,1.0024545280490138,1.047283170591614,1,0.1666666666666666,-0.08850647588716037,0.1383429200142652
C-30941,Active,Northgate,30-44,English,Social tenancy,1,2024-02-06,,453.84,2024,2,22,4,15,0,6,2802.09,467.015,457.27,478.3,9.29518746448937,6,1,0,0,0,0,0.0,79.05000000000013,1.0290300546448088,1.0538956460426585,0,0.0,-0.08850784886315965,0.13833882013787568
C-32619,Active,Northgate,30-44,English,Resident with family,2,2024-12-02,,588.3,2024,12,12,2,15,0,6,3410.36,568.3933333333333,480.34,598.56,44.89473629131445,6,1,0,0,0,0,0.0,16.65000000000009,0.9661623888038984,1.017440081591025,0,0.0,-0.08853087486597222,0.1382700616414955
C-33756,Active,Northgate,45-59,English,No fixed abode,3,2022-01-28,,798.21,2022,1,47,1,2,0,6,4785.88,797.6466666666666,757.89,815.64,20.65253463056451,6,1,0,0,0,0,0.0,37.76999999999976,0.9992942542271668,1.0218363588529331,0,0.0,-0.08853766023408727,0.13824979969187384
C-30676,Active,Calder Central,30-44,English,Social tenancy,2,2021-01-13,,637.98,2021,1,59,0,16,2,6,3741.02,623.5033333333333,551.53,651.83,37.01121217505135,6,1,0,0,0,0,0.0,26.649999999999977,0.9773085885659948,1.021709144487288,1,0.1666666666666666,-0.08857544781611093,0.1381369612916122
C-33427,Active,Calder Central,45-59,English,No fixed abode,2,2025-02-08,,706.82,2025,2,10,0,3,1,6,4246.13,707.6883333333334,674.98,745.99,32.64988662563266,6,1,0,0,0,0,0.0,88.44999999999993,1.0012285070220612,1.055417220791715,1,0.1666666666666666,-0.08861127567953203,0.13802997485382698
C-31142,Active,Weybridge,45-59,English,Owner-occupier,1,2022-10-12,,405.34,2022,10,38,1,4,1,6,2464.61,410.7683333333334,395.69,427.74,12.666067134934451,6,1,0,0,0,0,0.0,50.86000000000007,1.0133920494728703,1.0552622489761685,1,0.1666666666666666,-0.08861319636050624,0.13802423946254402
C-31690,Active,Weybridge,18-29,English,No fixed abode,2,2025-07-29,,892.55,2025,7,5,0,17,1,6,5203.28,867.2133333333333,743.98,935.4,69.34185681582709,6,1,0,0,0,0,0.0,76.74000000000012,0.971613168263216,1.0480085149291356,1,0.1666666666666666,-0.08861720586192978,0.13801226659467974
C-33809,Active,Calder Central,30-44,English,Private tenancy,2,2023-10-30,,583.64,2023,10,26,1,8,1,6,3560.87,593.4783333333334,557.84,618.12,28.10981210656998,6,1,0,0,0,0,0.0,105.04999999999995,1.0168568523975967,1.0590775135357413,3,0.5,-0.08862636425857096,0.13798491848795771
C-33584,Active,Northgate,18-29,Other,Social tenancy,1,2024-12-16,,709.78,2024,12,12,3,2,2,6,4121.94,686.9899999999999,589.01,739.42,54.47276750817788,6,1,0,0,0,0,0.0,50.760000000000105,0.967891459325425,1.0417594184113388,0,0.0,-0.08865863311259153,0.1378885596930584
C-31993,Active,Ash Hill,30-44,English,Private tenancy,4,2021-09-02,,845.51,2021,9,51,3,2,1,6,4784.61,797.435,629.8,881.62,108.716149260356,6,1,0,0,0,0,0.0,82.5100000000001,0.9431408262468808,1.0427079514139397,1,0.1666666666666666,-0.08868535500925612,0.13780876479986573
C-33445,Active,Weybridge,18-29,English,Resident with family,4,2023-05-20,,1216.95,2023,5,31,0,6,1,6,7208.53,1201.4216666666666,1168.61,1254.77,33.64801950585901,6,1,0,0,0,0,0.0,48.72999999999979,0.9872399578180424,1.0310776942355888,0,0.0,-0.08873105084223981,0.13767231138272798
C-33016,Active,Calder Central,30-44,English,Resident with family,1,2025-05-10,,647.15,2025,5,7,0,17,1,6,3838.01,639.6683333333334,614.26,681.17,25.69175075129499,6,1,0,0,0,0,0.0,43.34000000000003,0.988439053284916,1.0525689561925364,2,0.3333333333333333,-0.0887583115591869,0.1375909075054339
C-31953,Active,Calder Central,30-44,English,Social tenancy,1,2023-01-25,,766.09,2023,1,35,0,3,2,6,4670.78,778.4633333333333,730.02,811.87,28.807759139972458,6,1,0,0,0,0,0.0,110.30999999999985,1.0161512790055127,1.0597579918808495,1,0.1666666666666666,-0.08884462091397849,0.1373331770818202
C-30504,Active,Calder Central,30-44,English,Private tenancy,5,2022-07-25,,1037.36,2022,7,41,2,22,0,6,6327.25,1054.5416666666667,981.58,1092.36,42.50040584119942,6,1,0,0,0,0,0.0,168.37000000000037,1.0165628775609885,1.053019202591193,0,0.0,-0.08887996419415872,0.13722763766961227
C-30401,Active,Ash Hill,45-59,English,Owner-occupier,3,2025-02-26,,864.14,2025,2,10,1,7,0,6,5244.2,874.0333333333333,854.33,894.39,15.618646121436576,6,1,0,0,0,0,0.0,75.68000000000006,1.0114487621604524,1.035005901821464,0,0.0,-0.08891326375946074,0.13712820104316356
C-30617,Active,Calder Central,45-59,Spanish,Social tenancy,5,2023-06-06,,798.48,2023,6,30,3,8,2,6,4882.87,813.8116666666666,779.1,846.22,23.69675540378191,6,1,0,0,0,0,0.0,111.76,1.0192010653575128,1.05978859833684,1,0.1666666666666666,-0.08891618086732211,0.1371194901977789
C-30087,Active,Northgate,45-59,English,Resident with family,4,2023-02-10,,934.5,2023,2,34,2,9,1,6,5607.0,934.5,934.5,934.5,0.0,6,1,0,0,0,0,0.0,0.0,1.0,1.0,2,0.3333333333333333,-0.0889520570875128,0.13701235936069026
C-31226,Active,Calder Central,18-29,English,Private tenancy,2,2025-01-26,,636.73,2025,1,11,0,12,0,6,3800.52,633.42,599.33,671.74,25.121518266219493,6,1,0,0,0,0,0.0,48.48000000000002,0.9948015642423006,1.0549840591773594,0,0.0,-0.08897424711563728,0.13694609718827183
C-30952,Active,Ash Hill,45-59,Other,Resident with family,1,2025-05-26,,576.19,2025,5,7,3,9,0,6,3470.46,578.41,547.77,610.0,25.47720471323337,6,1,0,0,0,0,0.0,73.75999999999988,1.0038528957461947,1.0586785608913725,0,0.0,-0.08898251745376912,0.13692140093425287
C-33210,Active,Northgate,18-29,English,Private tenancy,1,2024-08-02,,485.04,2024,8,16,0,9,0,6,2714.84,452.47333333333336,356.31,510.25,51.06784767999007,6,1,0,0,0,0,0.0,25.20999999999998,0.9328577711803836,1.051975094837539,0,0.0,-0.08899155206886028,0.13689442245457062
C-31435,Active,Northgate,45-59,Spanish,Private tenancy,1,2024-12-09,,533.63,2024,12,12,4,10,2,6,3204.49,534.0816666666666,517.0,562.11,16.476035222912916,6,1,0,0,0,0,0.0,37.38,1.0008464041876706,1.0533703127635252,2,0.3333333333333333,-0.08899345958495691,0.1368887263752427
C-32620,Active,Weybridge,60-74,English,Private tenancy,2,2024-01-11,,608.39,2024,1,23,3,20,0,6,3516.99,586.165,454.97,644.1,68.19569392564311,6,1,0,0,0,0,0.0,62.49000000000001,0.9634691562977696,1.058695902299512,0,0.0,-0.08902023699328598,0.13680876571734424
